chrom	start	end	strand	type	score	motif	NH1	NH2	F73	F83	F89	F99	F137	F147	F153	F163	F329	F339	F345	F355	F393	F403	F409	F419	event	event_type	introns	location	distance_from_authentic	transcript
chrX	57124468	57522558	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57127059	57127743	+	sj	15	1	15	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57127059	57214447	+	sj	3	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57127803	57132907	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57127803	57143277	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57131958	57132463	+	sj	2	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57133048	57133644	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57133701	57134295	-	sj	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57133701	57136372	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/exonic	NA	NM_019003.5
chrX	57136070	57136372	-	sj	9	22	0	9	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_019003.5
chrX	57136600	57137204	-	sj	2	24	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intronic/exonic junction	unannotated intron	NA	intronic/exonic	NA	NM_019003.5
chrX	57148166	57947232	-	sj	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57148189	57159266	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57148189	57324266	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57148189	57420145	+	sj	4	1	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57148189	57811699	+	sj	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57148189	57981051	+	sj	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57152034	57152111	-	sj	5	4	5	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57157903	57936702	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57159025	57718961	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57159025	57811452	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57159025	58134451	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57159267	57420145	+	sj	4	1	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57159547	57719487	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57229179	57382720	+	sj	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57229179	57382800	+	sj	3	1	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57239486	58086975	+	sj	2	5	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57256756	57832497	+	sj	3	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57276365	57461500	-	sj	2	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57276775	57505050	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57276775	57632576	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57276775	57711836	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57276775	57866464	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57276775	58111413	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57287018	57288536	+	sj	3	1	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	cryptic intron 1 acceptor @ -3962	cryptic acceptor	1	intron 1	-3962	NM_174912.4
chrX	57287018	57290250	+	sj	3	1	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	cryptic intron 1 acceptor @ -2248	cryptic acceptor	1	intron 1	-2248	NM_174912.4
chrX	57287018	57292497	+	sj	101	21	101	0	0	52	0	0	0	0	0	49	0	0	0	0	0	0	0	0	canonical exon 1-2 splicing	canonical	1	NA	NA	NM_174912.4
chrX	57290301	57292497	+	sj	7	1	7	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	cryptic intron 1 donor @ +3284	cryptic donor	1	intron 1	3284	NM_174912.4
chrX	57292581	57310592	+	sj	70	21	70	0	0	37	0	0	0	0	0	33	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_174912.4
chrX	57297208	57570885	+	sj	3	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57299913	57712947	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57300334	57868018	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57300441	57562349	-	sj	2	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57300441	57832269	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57301012	57469893	+	sj	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_174912.4
chrX	57310730	57331597	+	sj	59	21	59	0	0	29	0	0	1	0	0	29	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_174912.4
chrX	57310730	57341270	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	alternate exon 4 skipping (NM_001353841.1 exon 3-4)	alternate exon skipping	"3, 4"	NA	NA	NM_174912.4
chrX	57323062	57979854	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57324022	57806212	+	sj	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57324547	57522801	+	sj	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57325051	57612040	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57331808	57336091	+	sj	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	cryptic intron 4 acceptor @ -5180	cryptic acceptor	4	intron 4	-5180	NM_174912.4
chrX	57331808	57341270	+	sj	28	21	28	0	0	13	0	0	0	0	0	15	0	0	0	0	0	0	0	0	canonical exon 4-5 splicing	canonical	4	NA	NA	NM_174912.4
chrX	57341391	57378650	+	sj	35	21	35	0	0	8	0	0	0	0	0	27	0	0	0	0	0	0	0	0	canonical exon 5-6 splicing	canonical	5	NA	NA	NM_174912.4
chrX	57378787	57380911	+	sj	76	21	76	0	0	51	0	0	0	0	0	25	0	0	0	0	0	0	0	0	canonical exon 6-7 splicing	canonical	6	NA	NA	NM_174912.4
chrX	57381030	57381548	+	sj	4	1	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	cryptic intron 7 acceptor @ -50370	cryptic acceptor	7	intron 7	-50370	NM_174912.4
chrX	57381030	57390354	+	sj	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	cryptic intron 7 acceptor @ -41564	cryptic acceptor	7	intron 7	-41564	NM_174912.4
chrX	57381030	57399716	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cryptic intron 7 acceptor @ -32202	cryptic acceptor	7	intron 7	-32202	NM_174912.4
chrX	57381030	57431917	+	sj	20	21	20	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	canonical exon 7-8 splicing	canonical	7	NA	NA	NM_174912.4
chrX	57381030	57446927	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	alternate exon 8 skipping (NM_001353840.1 exon 7-8)	alternate exon skipping	"7, 8"	NA	NA	NM_174912.4
chrX	57383597	57627966	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57390461	57431917	+	sj	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	cryptic intron 7 donor @ +9432	cryptic donor	7	intron 7	9432	NM_174912.4
chrX	57397932	57979854	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57418774	57936702	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57419900	57770653	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57419900	57811452	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57420304	58134854	-	sj	2	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57420744	57727501	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57420896	57668776	+	sj	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57420896	57791084	+	sj	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57423319	57431917	+	sj	4	1	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	cryptic intron 7 donor @ +42290	cryptic donor	7	intron 7	42290	NM_174912.4
chrX	57432038	57446927	+	sj	19	21	19	0	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	0	canonical exon 8-9 splicing	canonical	8	NA	NA	NM_174912.4
chrX	57438830	57979854	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57447040	57448523	+	sj	45	21	45	0	0	20	0	0	0	0	0	25	0	0	0	0	0	0	0	0	canonical exon 9-10 splicing	canonical	9	NA	NA	NM_174912.4
chrX	57448719	57452130	+	sj	30	21	30	0	0	13	0	0	0	0	0	17	0	0	0	0	0	0	0	0	alternate intron 10 acceptor @ -36627 (NR_148564.2 exon 10-11)	alternate acceptor	10	intron 10	-36627	NM_174912.4
chrX	57448719	57488756	+	sj	7	21	7	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_174912.4
chrX	57451246	57452130	+	sj	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_174912.4
chrX	57470050	57746985	-	sj	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57470050	58005603	-	sj	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57475933	57719520	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57479195	57522801	+	sj	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_174912.4
chrX	57479638	58091678	-	sj	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_174912.4
chrX	57480410	57481508	+	sj	3	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_174912.4
chrX	57481715	57488756	+	sj	4	1	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	alternate intron 10 donor @ +32997 (NR_148557.2 exon 11-12)	alternate donor	10	intron 10	32997	NM_174912.4
chrX	57506605	57689127	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57506605	57713368	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57522499	57947232	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57522522	57719207	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57522522	57811699	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57522522	57941465	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57545298	57979854	-	sj	2	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57562350	57955591	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57562398	57713521	-	sj	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57562398	58326441	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57562398	58400654	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57562398	58515658	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57563117	57635003	-	sj	2	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57567815	57713521	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57567815	58515658	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57571289	57844234	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57610064	57979854	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57610250	57810686	+	sj	2	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57611536	57941745	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57611536	57981331	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57628786	57713735	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57634472	57832501	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57640894	57654089	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	5764238	6584243	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57685158	57709420	-	sj	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57689128	58326288	-	sj	2	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57694310	57805534	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57694713	57979854	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57713708	58113304	-	sj	3	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57718885	58134374	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57719365	57825532	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57719521	57812011	+	sj	5	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57726658	57811452	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57726658	58134451	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57726658	58454479	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57771057	57825532	-	sj	2	2	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57806213	57811452	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57842559	57850539	-	sj	3	2	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57942187	58091678	-	sj	4	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57947256	58454725	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57947535	57981331	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	57980806	58454479	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	5815089	6803658	+	sj	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	58326916	58401129	+	sj	8	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	589386	1287364	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_172245.4
chrX	591898	1517877	+	sj	2	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_178129.5
chrX	592047	1156640	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	602557	1469444	+	sj	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_178129.5
chrX	602903	1383969	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	6077311	6750419	+	sj	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_181332.3
chrX	6082471	6304648	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_181332.3
chrX	61222415	62181509	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	613556	1381687	+	sj	4	1	0	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_002183.4
chrX	617261	1120130	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	617266	1544433	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	6212105	6395647	+	sj	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_181332.3
chrX	6212105	6620309	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_181332.3
chrX	62473074	62477185	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
